风都国际,住宅,三林,浦东上南路3651弄15号
海阳小区,住宅,三林,杨思南街128弄1-15号
海吉公寓,住宅,三林,长清路977弄
恒大建材市场,住宅,三林,杨高南路3890弄
海阳路410弄小区,住宅,三林,海阳路410弄
环球翡翠湾商铺,商铺,三林,西泰林路158弄
海尚新纪园,住宅,三林,林悦路125弄
恒大长青坊,写字楼,三林,长清路505号
集发大楼创意园,写字楼,三林,上南路4588弄
金茂商务楼,写字楼,三林,镇中心路18号
凌兆人家,住宅,三林,凌兆路711弄20号
莲融商务楼,写字楼,三林,浦东绿科路90号
凌兆路36弄小区,住宅,三林,凌兆路36弄
凌兆大厦,写字楼,三林,灵岩南路801弄
莲珠大厦,写字楼,三林,沪南路1087号
凌兆一村,住宅,三林,上浦路565弄
明通文化产业创意园,写字楼,三林,三林路88弄
南平一街坊商业,商铺,三林,尚博路799弄
浦泾大楼,住宅,三林,耀华路528弄
上南路3984弄小区,住宅,三林,上南路3984弄
三新路5弄小区,住宅,三林,三新路5弄1-16号
上浦路355弄小区,住宅,三林,上浦路355弄
上浦路210弄小区,住宅,三林,上浦路210弄
上南山水苑二期,住宅,三林,海阳路1000弄
三林世博创意园,写字楼,三林,灵岩南路295号
上南创意园,写字楼,三林,上南路4560号
尚馥・骊湾88文化产业创意园,写字楼,三林,杨新路88号
森宏旗臻,写字楼,三林,长清路1200弄 
尚武楼,写字楼,三林,上海市上南路3886号
桃李家园,住宅,三林,上南路3339弄
万富汇酒店式公寓,写字楼,三林,板泉路1567号
新御城,商铺,三林,沪南路2255号
怡泰花苑,住宅,三林,浦三路688号
由由工业园区,写字楼,三林,严桥路390号
杨新小区,住宅,三林,杨新路198弄
杨思路595弄小区,住宅,三林,杨思路595弄
杨新路107号,住宅,三林,杨新路107号
杨新路95号,住宅,三林,杨新路95号
玉泉街小区,住宅,三林,玉泉街小区
中房樱桃苑商业,商铺,三林,浦东新区三林路1611号
兆隆花园,住宅,三林,上南路4071弄
上南花城,住宅,世博,浦东新区耀华路85弄、87弄
上南二村,住宅,世博,昌里路167弄
新世纪花苑三期,住宅,世博,耀华路579弄
上南花苑三期,住宅,世博,齐河路257弄259弄
上南一村,住宅,世博,上南路929弄洪山路
上南九村,住宅,世博,上南路1551弄,成山路226弄,成山路24..
博爱家园,住宅,世博,东明路355弄
上南六村,住宅,世博,齐河路28弄齐河路10弄.洪山路164号
中星雪野家园,住宅,世博,浦东南路4250弄.浦东南路4200弄
恒大星级公寓,住宅,世博,成山路648弄、成山路668弄
新世纪花苑二期,住宅,世博,耀华路421弄
现代映象,住宅,世博,云台路183弄
昌里雅苑,住宅,世博,东明路511弄
昌七小区,住宅,世博,南码头路1675弄南码头路1521弄南码头..
新世纪花苑,住宅,世博,耀华路331弄
昌四小区,住宅,世博,浦东新区昌里东路500弄、昌里东路55..
恒大小区,住宅,世博,成山路558弄、成山路608弄
上南十村,住宅,世博,洪山路301弄、成山路300弄、成山路3..
上南五村,住宅,世博,浦东南路4号洪山路121弄
昌里花园,住宅,世博,昌里东路71弄
雪野二村,住宅,世博,浦东南路4950弄.浦东南路4800弄,雪野..
云二小区,住宅,世博,昌里东路190弄、成山路601弄
上南八村,住宅,世博,洪山路237弄
云一小区,住宅,世博,成山路475弄1-69号,昌里东路80弄
上南七村,住宅,世博,昌里路98弄
德州一村,住宅,世博,上南路1500弄16支弄、德州路223弄
上南花苑二期,住宅,世博,云莲路101弄
万科金色城品,住宅,世博,云台路453弄成山路
齐八小区,住宅,世博,昌里东路411弄
紫竹馨苑,住宅,世博,上海市浦东新区南码头路1378弄
艾东小区,住宅,世博,杨高南路2451弄
上南十一村,住宅,世博,德州路150弄
上南花苑,住宅,世博,云莲路100弄
成山小区,住宅,世博,成山路668弄,成山路648弄
齐二小区,住宅,世博,南码头路1136弄
爵仕悦恒大国际公寓,住宅,世博,云台路529弄1-15号
逸翠公馆,住宅,世博,南码头路1266弄
上南三村,住宅,世博,上南路1251弄昌里路
德州二村,住宅,世博,德州路255弄
昌五小区,住宅,世博,南码头路1453弄、昌里东路650弄
济阳三村,住宅,世博,耀华路550弄、德州路465弄、济阳路6..
洪山花苑,住宅,世博,洪山路300弄
上南四村,住宅,世博,上南路1251弄
德州七村,住宅,世博,德州路328、330号,350、380弄,长青路..
济阳一村,住宅,世博,西营路170弄、德州路420弄、济阳路9..
都市庭院,住宅,世博,齐河路438弄
济阳二村,住宅,世博,耀华路550弄
齐河花苑,住宅,世博,南码头路1351弄,南码头路1349弄
住友昌盛新苑,住宅,世博,东明路660弄
上钢三村,住宅,世博,昌里路311弄历城路100弄耀华路200弄
德州四村,住宅,世博,成山路24弄
德州六村,住宅,世博,长清路177弄灵岩路56弄德州路300弄
上南花城二期,住宅,世博,耀华路87弄
齐七小区,住宅,世博,昌里东路395弄
上钢二村,住宅,世博,耀华路30弄历城路81弄历城路83弄
中星云庭,住宅,世博,德州路60弄
紫竹华庭,住宅,世博,昌里东路333弄
新昌里公寓,住宅,世博,昌里东路320弄
东盛公寓,住宅,世博,浦三路821弄
上钢七村,住宅,世博,长清路400弄
明珠花苑,住宅,世博,西营路118弄
上南十二村,住宅,世博,德州路20弄
昌里花园二期,住宅,世博,云莲路398弄
博文园,住宅,世博,浦东南路3905弄
浦三小区,住宅,世博,浦三路637弄50支弄
耀高小区,住宅,世博,耀华路16号、 耀华路8号
齐三小区,住宅,世博,南码头路1187弄
齐一小区,住宅,世博,东明路383弄1-35号
上钢五村,住宅,世博,长清路昌里路
上钢十村,住宅,世博,西营路33弄6支弄22支弄
东明苑,住宅,世博,东明路383弄
德州五村,住宅,世博,灵岩路79弄灵岩路210弄灵岩路220弄德..
红莲小区,住宅,世博,浦三路775弄、杨高南路2326弄
上南大厦,住宅,世博,云台路115号 、云台路111号
博爱家园二期,住宅,世博,东明路355弄1号
六里二村,住宅,世博,浦三路817弄、浦三路18弄、浦三路25..
上钢八村,住宅,世博,耀华路400弄414弄360弄
上钢六村,住宅,世博,成山路143号、长清路75弄1-7号
德馨公寓,住宅,世博,德州路382弄
建业新村,住宅,世博,杨高南路2140弄
德州三村,住宅,世博,德州路295弄、长清路103弄101弄、长..
长青教师大楼,住宅,世博,长清路10号耀华路口
东明家园,住宅,世博,东明路560弄
德六高层小区,住宅,世博,德州路246号、德州路254号、德州路4..
上钢四村,住宅,世博,昌里路340弄
昌里众盛苑,住宅,世博,杨高南路2772弄、南码头路1521弄
上钢一村,住宅,世博,上南路1200弄、昌里路340弄
云莲苑,住宅,世博,云莲路405弄、云莲路415弄
齐河路商铺,商铺,世博,浦东新区齐河路
上钢九村,住宅,世博,耀华路400弄
沂南路54弄小区,住宅,世博,沂南路54弄
展锋大楼,住宅,世博,成山路558号
耀高大楼,住宅,世博,耀华路560、570号
兴荣家园,住宅,世博,浦三路858弄
成山路商铺,商铺,世博,成山路商铺
齐锦苑,住宅,世博,齐河路1179弄
锦南小区,住宅,世博,浦三路635弄
南新一村,住宅,世博,下南路161弄
浦东南路4401弄小区,住宅,世博,浦东南路4401弄
银河小区,住宅,世博,南码头路240弄、南码头路260弄、沂南..
浦东城建大厦,住宅,世博,成山路220号
云台小区,住宅,世博,云台路92号
华业翠都,住宅,世博,齐河路909弄
济阳新村,住宅,世博,德州路421弄、西营路114弄、西营路4..
博文家园,住宅,世博,南码头路1120弄1-16号
沈家宅,住宅,世博,浦三路195弄
雪野别墅,别墅,世博,浦东南路4250弄
怡泰家苑,住宅,世博,南码头路1127弄
城建大厦,写字楼,世博,成山路220弄
浦祥苑,住宅,世博,浦三路742弄
上南花苑城,住宅,世博,上海浦东耀华路85号、87号
东丽苑,住宅,世博,浦三路702弄、704弄
华南名苑商铺,商铺,世博,浦东南路3666弄
轻工六里小区,住宅,世博,浦三路786弄
耀华路550弄小区,住宅,世博,耀华路550弄
世华锦城商铺,商铺,世博,上南路3055-3075
昌里小区,住宅,世博,昌里路340弄3、5、7号
浦三路817弄小区,住宅,世博,浦三路817弄
海博大厦,写字楼,世博,浦东新区南码头路101号(近黄浦江)
南码头路193弄小区,住宅,世博,南码头路193弄
浦三路628弄小区,住宅,世博,浦三路628弄
齐四小区,住宅,世博,昌里东路675弄1-29号、南码头路1349..
世界广场地下商铺,商铺,世博,浦东南路855号
金田公寓,住宅,世博,南码头路沂南路
浦东南路4501弄小区,住宅,世博,浦东南路4501弄
康琳创意园,写字楼,世博,杨高南路2875号
绿洲小区,住宅,世博,浦三路741弄、浦三路六里二村13-33号
南码头路1316弄小区,住宅,世博,南码头路1316弄
浦三路732弄小区,住宅,世博,浦三路732弄
东瑞公寓,住宅,世博,云莲路95弄
海博大厦商铺,商铺,世博,南码头路101号(近黄浦江)
联城花苑,住宅,世博,耀华路555弄
铭城园,住宅,世博,浦三路28弄
浦东南路4811号小区,住宅,世博,浦东南路4811号
耀华路8号,住宅,世博,耀华路8号
博文家园商铺,商铺,世博,南码头路1120弄
华丰小区,住宅,世博,华丰路51弄
浦三路601弄小区,住宅,世博,浦三路601弄
浦三路759弄小区,住宅,世博,浦三路759弄
欣宇小区,住宅,世博,浦三路135弄
博大汽车城,商铺,世博,国展路189号
成山路544弄小区,住宅,世博,成山路544弄
长清路119弄小区,住宅,世博,长清路119弄
长清路595弄小区,住宅,世博,长清路595弄
德州路220弄小区,住宅,世博,德州路220弄
东方路3391弄小区,住宅,世博,东方路3391弄7-9号
德州新村,住宅,世博,德州路灵岩路交叉
东方金融园,写字楼,世博,东方路2981号
国展388,写字楼,世博,国展路388号
华南大厦,写字楼,世博,东方路1988号
惠盛公寓,住宅,世博,浦三路157弄
金国大楼,住宅,世博,浦东南路浦三路
江天大厦,写字楼,世博,浦东南路3456号
南浦新佳园,住宅,世博,杨高南路2326弄
浦东丰华园,写字楼,世博,东方路3601号
浦东南路4815号,住宅,世博,浦东南路4815号
浦虹苑,住宅,世博,齐恒路118弄
齐六小区,住宅,世博,昌里东路675弄
秦赵大厦写字楼,写字楼,世博,长清路807弄
如日商务园,写字楼,世博,上南路3855号
上海世博东湖公寓酒店,住宅,世博,雪野路1125号
尚电大厦,写字楼,世博,高科西路551号
世博科技成果创业孵化基地,写字楼,世博,雪野路999号、雪野路1125号
尚博3539,写字楼,世博,东方路3539号
世博办公楼,写字楼,世博,浦东世博园区
万博大厦,写字楼,世博,东方路3447号
信建大厦,写字楼,世博,耀华路488号
云台大厦写字楼,写字楼,世博,云台路80、86、92、98号
云台苑,住宅,世博,浦东南路4301弄
耀华大厦,写字楼,世博,耀华路570
云云小区,住宅,世博,云台路255弄
耀华路580号,住宅,世博,耀华路580号
耀华路360弄小区,住宅,世博,耀华路360弄
云台路86弄小区,住宅,世博,云台路86弄
云顶国际商业广场,写字楼,世博,成山路800号
振华广场,写字楼,世博,东方路3261号
御翠园,别墅,世纪公园,花木路1883弄
陆家嘴中央公寓,住宅,世纪公园,东绣路99弄
浦东世纪花园二期,住宅,世纪公园,银宵路39弄
花木苑,住宅,世纪公园,花木路500弄
大唐盛世花园二期,住宅,世纪公园,樱花路801弄
四季雅苑,住宅,世纪公园,花木路1983弄
大唐盛世花园,住宅,世纪公园,白杨路199弄
牡丹小区,住宅,世纪公园,牡丹路145弄、牡丹路165弄、牡丹路1..
太湖・世家国际,写字楼,世纪公园,民生路1403号、民生路1399号
浦东世纪花园,住宅,世纪公园,浦东新区银宵路100弄
证大大拇指广场,商铺,世纪公园,芳甸路199弄
建华新苑,住宅,世纪公园,梅花路777弄
金桂小区,住宅,世纪公园,牡丹路340弄、258弄、259弄
金色维也纳,住宅,世纪公园,锦绣路333号
金鹰大厦,写字楼,世纪公园,民生路1518号
证大立方大厦,写字楼,世纪公园,长柳路58号 
绿缘公寓,住宅,世纪公园,花木路718弄
海桐苑,住宅,世纪公园,海桐路61弄、73弄
大唐国际公寓,住宅,世纪公园,银霄路280号、樱花路802弄 
环龙新纪园,住宅,世纪公园,白杨路360弄
樱花坊,住宅,世纪公园,牡丹路418弄
花木鑫丰苑,住宅,世纪公园,樱花路469弄
海桐小区,住宅,世纪公园,海桐路68弄
四季全景台,住宅,世纪公园,花木路916弄
证大五道口广场,写字楼,世纪公园,民生路1199弄
花木绿城锦绣兰庭,住宅,世纪公园,浦建路1399弄
建华钻石公寓,住宅,世纪公园,海桐路336弄
雍景台,住宅,世纪公园,花木路862号
传说99,别墅,世纪公园,银霄路39弄
锦安东路商铺,商铺,世纪公园,锦安东路商铺
瑞达苑,住宅,世纪公园,梅花路230弄1-40号
樱花路309弄小区,住宅,世纪公园,樱花路309弄
海桐苑二期,住宅,世纪公园,海桐路68弄
金色维也纳别墅,别墅,世纪公园,锦绣路333号
世纪亚太盛汇购物广场,商铺,世纪公园,浦东新区世纪大道2002号(上海科技馆..
兰花小区,住宅,世纪公园,玉兰路127弄
牡丹苑(浦东),住宅,世纪公园,牡丹路89弄
联洋广场,商铺,世纪公园,芳甸路300号
杏花新苑,住宅,世纪公园,杜鹃路150弄
牡丹路399弄小区,住宅,世纪公园,牡丹路399弄
建华小区,住宅,世纪公园,花木路788弄
芳草路商铺,商铺,世纪公园,浦东新区芳草路
东建路商铺,商铺,世纪公园,东建路商铺
北蔡休闲广场,商铺,世纪公园,北蔡镇北中路沪南路口
梅花苑,住宅,世纪公园,梅花路180弄
盛第大厦,住宅,世纪公园,玉兰路8号
浦东世纪花园商铺,商铺,世纪公园,梅花路999弄
太平人寿大厦,写字楼,世纪公园,民生路1399号
樱花路89弄小区,住宅,世纪公园,樱花路89弄
万嘉商业广场,商铺,世纪公园,高行镇东靖路(近金高路)
汇商大厦,写字楼,世纪公园,民生路1286号
牡丹路259弄小区,住宅,世纪公园,牡丹路259弄
锦绣路商铺,商铺,世纪公园,锦绣路商铺
地铁万邦广场,商铺,世纪公园,龙阳路2000号
龙汇路商铺,商铺,世纪公园,浦东新区龙汇路
紫竹国际大厦,写字楼,世纪公园,花木路1108号(近银霄路)
花木路828弄小区,住宅,世纪公园,花木路828弄
建华公寓,住宅,世纪公园,花木路718弄
联洋商业街,商铺,世纪公园,长柳路109号
牡丹路145弄,住宅,世纪公园,牡丹路145弄
牡丹路186弄小区,住宅,世纪公园,牡丹路186弄
浦东嘉里城,写字楼,世纪公园,芳甸路1155号
永达大厦,写字楼,世纪公园,龙阳路2277号
玉兰路71弄小区,住宅,世纪公园,玉兰路71弄
互欣商务酒店,住宅,世纪公园,浦建路1143号
牡丹路225弄小区,住宅,世纪公园,牡丹路225弄
东辰大厦,写字楼,世纪公园,牡丹路60号
互欣商务酒店写字楼,写字楼,世纪公园,浦建路1143号
上海2006商铺,商铺,世纪公园,银霄路梅花路
博览汇广场,商铺,世纪公园,浦东新区花木路1088号
御翠园商铺,商铺,世纪公园,花木路1883弄
2335商铺,商铺,世纪公园,玉兰路杜鹃路口
龙阳商务楼,写字楼,世纪公园,龙阳路1990号
上海证大丽笙酒店,写字楼,世纪公园,迎春路1199号
中大丽都商铺,商铺,世纪公园,荷泽路58弄
2335,写字楼,世纪公园,浦东区玉兰路8号(杜鹃路口)
金色城市商铺,商铺,世纪公园,浦东新区御桥路1968、1986、1992、1..
莲泰苑商铺,商铺,世纪公园,北蔡新陈路303弄
同润商务园,写字楼,世纪公园,丁香路716号
波特营,写字楼,世纪公园,浦东新区崂山东路332号
百安居商务楼,写字楼,世纪公园,银霄路393号
帛尧商务中心,写字楼,世纪公园,杨高南路1685号
大唐盛世花园商业,商铺,世纪公园,白杨路199号
宏声商务中心,写字楼,世纪公园,东方路428号
花木路788弄小区,住宅,世纪公园,花木路788弄
华润商务楼,写字楼,世纪公园,浦建路1000号(东绣路口)
宏慧音悦湾,写字楼,世纪公园,严家桥路1号
锦绣满堂花园商业,商铺,世纪公园,锦安东路69号
锦绣天第商铺,商铺,世纪公园,锦和路289弄
丽晶博园,住宅,世纪公园,海桐路350弄
梅花路828弄小区,住宅,世纪公园,梅花路828弄
上安公馆,住宅,世纪公园,浦东大道2160号
上海东锦江索菲特大酒店,写字楼,世纪公园,杨高南路889号
上海太湖世家国际大厦,写字楼,世纪公园,浦东新区民生路1399号
上海逸飞创意街,商铺,世纪公园,杨高南路、锦绣路之间
上海绿城商业,商铺,世纪公园,锦和路99弄
土控大楼,写字楼,世纪公园,含笑路36号
喜玛拉雅中心,商铺,世纪公园,樱花路869号
喜马拉雅中心,写字楼,世纪公园,浦东新区丁香路1208号
希爱大楼,写字楼,世纪公园,杨高中路2795号
影城小筑,住宅,世纪公园,花木路830弄
银舟大厦,写字楼,世纪公园,源深路1122号
玉兰路158弄小区,住宅,世纪公园,玉兰路158弄
证大立方大厦商铺,商铺,世纪公园,长柳路58号
东方城市花园二期,住宅,塘桥,东方路1881弄
怡东花园,住宅,塘桥,环龙路263弄、环龙路259弄
东方城市花园,住宅,塘桥,东方路1800弄
蓝高小区,住宅,塘桥,蓝村路60弄、蓝村路30弄
澳丽花苑,住宅,塘桥,浦建路60弄
东方汇景苑,住宅,塘桥,北园路258弄
滨江国际,住宅,塘桥,临沂北路150弄
贵龙园,住宅,塘桥,东方路1669弄
仕嘉名苑,住宅,塘桥,蓝村路55弄
文兰小区,住宅,塘桥,蓝村路470弄
海富花园,住宅,塘桥,东方路1365号
峨海小区,住宅,塘桥,峨山路187弄1-40号
贵龙园二期,住宅,塘桥,东方路1663弄
浦江映象,住宅,塘桥,峨山路679弄 
君誉江畔,写字楼,塘桥,浦东南路1969号(浦东南路塘桥路口)
金浦小区(塘桥),住宅,塘桥,蓝村路502弄、浦建路207弄
塘东小区,住宅,塘桥,蓝村路471弄峨山路180弄
新都花园,住宅,塘桥,蓝村路31弄
仁恒广场,住宅,塘桥,茂兴路98号96号90号86/88号
悉尼阳光,住宅,塘桥,临沂北路210弄
南泉小区,住宅,塘桥,南泉路1250弄、南泉路1200弄南泉路1..
港驳小区,住宅,塘桥,峨山路380弄、峨山路280弄、峨山路1..
国信世纪海景,住宅,塘桥,浦明路1038号 
乔顿花园,住宅,塘桥,杨高南路1218弄
锦南花苑,住宅,塘桥,浦建路725弄
宁阳小区,住宅,塘桥,宁阳路28弄宁阳路14弄
春之声中星公寓,住宅,塘桥,东方路1600弄(浦建路口)
家化滨江苑,住宅,塘桥,浦明路1188号
康乐花园,住宅,塘桥,临沂北路255弄1-20号
宏润公寓,住宅,塘桥,浦东南路2179弄
蓝村小区,住宅,塘桥,蓝村路501弄
中远行家,住宅,塘桥,杨高路1288号
金龙花园,住宅,塘桥,东方路1523弄
悉尼星光,住宅,塘桥,临沂北路210弄1-13号
御水豪庭,住宅,塘桥,峨山路681弄
峨山小区,住宅,塘桥,南泉路1211弄,南泉路1241弄,峨山路1..
新塘桥生活广场,住宅,塘桥,塘桥路400弄
凯德嘉博名邸,住宅,塘桥,齐恒路177弄 
怡东花园二期,住宅,塘桥,环龙路259弄
浦建小区,住宅,塘桥,浦建路83弄南泉路1320弄南泉路1350弄
方圆公寓,住宅,塘桥,环龙路439弄龙阳路
国地公寓,住宅,塘桥,浦东南路2244弄
滨江大楼,住宅,塘桥,浦电路29弄
西邱小区,住宅,塘桥,浦东南路2192弄
雍江星座,住宅,塘桥,浦明路1228号、浦明路1269弄
久事大桥公寓,住宅,塘桥,浦东南路2169号
塘桥二村,住宅,塘桥,南泉路1300弄、塘桥路551弄
微山新村,住宅,塘桥,微山新村近浦东南路
怡东花园别墅,别墅,塘桥,环龙路263弄
欣晟家园,住宅,塘桥,东环龙路181弄
金龙东苑,住宅,塘桥,浦建路365弄
金浦花园,住宅,塘桥,南泉路1261号
峨山路商铺,商铺,塘桥,峨山路商铺
东方金座公寓,住宅,塘桥,浦建路727号、729号
盛逸公寓,住宅,塘桥,浦东南路2199弄1-6号
茂兴大厦,住宅,塘桥,塘桥新路182弄1号
巴黎春天塘桥店,商铺,塘桥,上海市浦东新区浦建路76号
微山二村,住宅,塘桥,微山路3号浦东南路
东源大厦,住宅,塘桥,浦建路47号浦东南路
临沂北路100弄小区,住宅,塘桥,临沂北路100弄
浦建路商铺,商铺,塘桥,浦建路商铺
航运小区,住宅,塘桥,峨山路605弄
东方天伦大厦公寓,住宅,塘桥,塘桥新路201号
蓝村大厦,住宅,塘桥,东方路1381-1383号
南泉公寓,住宅,塘桥,峨山路500弄
申能秀庭,住宅,塘桥,东环龙路181弄杨高南路
享域滨江,住宅,塘桥,浦东南路2157号
东绣路商铺,商铺,塘桥,东绣路商铺
海运新村,住宅,塘桥,浦东南路2178弄
浦电路53弄商铺,商铺,塘桥,浦电路53弄
由由燕乔大厦,写字楼,塘桥,浦东新区浦电路489号
微山三村,住宅,塘桥,南码头路4弄
新塘桥生活广场商铺,商铺,塘桥,浦建路15号
东城家园商铺,商铺,塘桥,锦安东路289弄
蓝村大厦写字楼,写字楼,塘桥,东方路1381号
浦东南路小区,住宅,塘桥,浦东南路
强生大厦写字楼,写字楼,塘桥,浦建路145号
塘南路123号,住宅,塘桥,塘南路123号
微山一村,住宅,塘桥,微山路21号
万源杰座公寓式酒店,写字楼,塘桥,东绣路999弄
东明公寓,住宅,塘桥,浦东南路1700弄
峨山路280弄小区,住宅,塘桥,峨山路280弄
贵龙园商铺,商铺,塘桥,东方路1663弄、1669弄
浦东南路2141弄小区,住宅,塘桥,浦东南路2141弄
仁恒广场商铺,商铺,塘桥,茂兴路98号96号90号86/88号
由由国际广场,写字楼,塘桥,浦建路76号
浦潍大楼,写字楼,塘桥,浦东新区浦电路307号
博硕创意园,写字楼,塘桥,峨山路633号
帛尧给力大厦,住宅,塘桥,塘桥新路78号
滨江2250,写字楼,塘桥,浦东南路2250号
东方天伦大厦,写字楼,塘桥,塘桥新路201号
东珂臻品明纶园商铺,商铺,塘桥,康杉路608弄
东方金座,写字楼,塘桥,浦建路727号
东方明珠商务楼,写字楼,塘桥,东方路1870号
峨山路622弄小区,住宅,塘桥,峨山路622弄
峨山路180弄小区,住宅,塘桥,峨山路180弄
富都大厦,写字楼,塘桥,东方路1365号
福居商务楼,住宅,塘桥,浦东南路1862弄
给力大厦写字楼,写字楼,塘桥,塘桥新路78号
华晔创意园,写字楼,塘桥,峨山路111号
嘉兴大厦商铺,商铺,塘桥,浦东新区东方路877号
精文大厦,写字楼,塘桥,东方路1928号
加禾LOFT OFFICE,写字楼,塘桥,峨山路77弄
金牛大厦,写字楼,塘桥,峨山路77号
蓝村路1241弄小区,住宅,塘桥,蓝村路1241弄
南泉路1241弄小区,住宅,塘桥,南泉路1241弄
南泉路1300弄小区,住宅,塘桥,南泉路1300弄
南泉路1317号小区,住宅,塘桥,上海市浦东新区南泉路1317号
欧本商务中心,写字楼,塘桥,茂兴路90号
浦江2162,写字楼,塘桥,浦东南路2162号
塘桥小区,住宅,塘桥,南泉路1300弄、南泉路1350弄、塘桥路..
伟泰大厦,写字楼,塘桥,峨山路91弄58号
鑫灵创意园,写字楼,塘桥,峨山路613号
永业商务楼,写字楼,塘桥,浦东新区浦东南路2240号
由由世纪天地,写字楼,塘桥,杨高南路428号
亚伦商务楼,写字楼,塘桥,浦东南路2054弄
左岸88,写字楼,塘桥,北张家浜路88号
绿城玉兰公馆,住宅,唐镇,春源路58弄 
毕加索小镇,住宅,唐镇,春泉路45弄、唐安路50弄 
保利金爵公寓,住宅,唐镇,创新西路300弄
绿波城,住宅,唐镇,创新中路399弄
绿城玉兰花园,住宅,唐镇,齐爱路99弄 
环庆新苑,住宅,唐镇,胜利路169弄1-69号
保集澜湾,住宅,唐镇,上丰路华东路(靠近银行卡园) 
齐爱佳苑,住宅,唐镇,创新中路199弄
金利公寓,住宅,唐镇,南曹路901弄
绿城玉兰花园臻园,住宅,唐镇,齐爱路168号 
瀚盛家园,住宅,唐镇,创新西路199弄
圣马丽诺桥别墅,别墅,唐镇,唐安路199弄
保利御樽苑,住宅,唐镇,唐兴路191弄
鑫港苑,住宅,唐镇,虹盛路250弄
金唐公寓,住宅,唐镇,创新西路75弄
同景苑,住宅,唐镇,云雅路400弄
保利金色唐城,住宅,唐镇,创新西路28弄
同馨苑,住宅,唐镇,云雅路337号、395弄
毕加索艺墅,别墅,唐镇,唐安路50弄 
毕加索小镇二期,住宅,唐镇,银樽路58弄
金大元御珑宫廷,住宅,唐镇,唐丰路881弄
金爵别墅,别墅,唐镇,龙东大道4028弄
保利御樽苑别墅,别墅,唐镇,唐兴路191弄
新雅小区,住宅,唐镇,新雅路90弄
保集澜湾别墅,别墅,唐镇,宏雅路150弄(上丰路华东路靠近卡园)
海湾新城,住宅,唐镇,庆利路425弄
金枫豪苑,别墅,唐镇,虹盛路160弄
金盛佳苑,住宅,唐镇,胜利路30弄
唐丰苑,住宅,唐镇,创新西路333弄
华昌小区,住宅,唐镇,川沙路2278弄
鑫唐佳苑,住宅,唐镇,唐安路1047弄
东唐苑,住宅,唐镇,唐镇路275弄、380弄、341弄、379弄、..
合庆小区,住宅,唐镇,浦东前哨路288弄
金枫公寓,住宅,唐镇,虹盛东路39弄
大湾名苑,住宅,唐镇,川沙路2015弄
海馨苑,住宅,唐镇,庆滨路155弄5号
金领国际别墅,别墅,唐镇,川沙路1666号
王桥小区,住宅,唐镇,龙东大道5401弄
地纬家苑,住宅,唐镇,环庆路168弄
唐人苑,住宅,唐镇,唐镇路127弄
宏伟新村,住宅,唐镇,宏伟路19弄
永旭家苑,住宅,唐镇,环庆中路57弄
唐欣苑,住宅,唐镇,唐兴路436弄
庆华花苑,别墅,唐镇,环庆中路321弄、323弄
创新佳苑,住宅,唐镇,创新西路180弄,380弄
东菱花园,别墅,唐镇,创新西路76弄
金地未未来,住宅,外高桥,张杨北路2899弄 
中冶尚城,住宅,外高桥,繁锦路688弄、启帆路309号 
新城碧翠,住宅,外高桥,繁锦路1288弄(繁锦路芳菲路路口)
高东东海岸商业广场,商铺,外高桥,新园路102号
潼港八村,住宅,外高桥,张杨北路5911弄、和龙路556弄、花山..
潼港六村,住宅,外高桥,清溪路400弄、和龙路295弄、和龙路3..
富特四村,住宅,外高桥,季景路19弄夏碧路80弄
富特三村,住宅,外高桥,季景路370弄、秋霞路300弄、冬融路2..
高行绿洲,住宅,外高桥,浦东新区白萱路99弄
学前一村,住宅,外高桥,海春路150弄
高东新村,住宅,外高桥,光明路41-222弄
和龙新苑,住宅,外高桥,和龙路619弄
仁恒家园,住宅,外高桥,季景路555弄
潼港二村,住宅,外高桥,清溪路299弄、大同路688弄
永久城市花园,住宅,外高桥,季景路259弄
陆凌新村,住宅,外高桥,浦东北路4588弄
高东馨苑,住宅,外高桥,浦东新区光泽路428弄
交能国际大厦,写字楼,外高桥,奥纳路79号2幢外高桥保税区
浦发春晖新苑,住宅,外高桥,春晖路446弄
仁恒森兰雅苑别墅,别墅,外高桥,兰谷路1888弄
富特五村,住宅,外高桥,夏碧路310弄,380弄,春晖路289弄
博捷名苑,住宅,外高桥,冬融路245号
天鹅泉公寓,住宅,外高桥,高城路200弄
东沟七村,住宅,外高桥,东靖路247弄
高行绿洲四期,住宅,外高桥,秋岚路58弄
杨园三村,住宅,外高桥,新龙路203弄 新龙路289弄
尼德兰北岸别墅,别墅,外高桥,溪兰路169弄
高翔大楼,写字楼,外高桥,富特西一路355号
港城新苑,住宅,外高桥,草高支路170弄
瑞禾明苑,住宅,外高桥,夏碧路79弄
海高二村,住宅,外高桥,花山路1001弄
品臻国际公寓,住宅,外高桥,杨高北路610号 
新高桥春晖苑,住宅,外高桥,春晖路368弄
宝龙城市生活广场,写字楼,外高桥,金海路2505弄
阳明山庄,住宅,外高桥,杨高北路1188弄
扬盛佳苑,住宅,外高桥,园洲路189弄
潼港一村,住宅,外高桥,张扬北路5428弄
盛世东苑,住宅,外高桥,光泽路120弄
凌桥二村,住宅,外高桥,凌海路80号
高南新村,住宅,外高桥,春晖路276弄,春光路123弄,季景路180..
南新西园,住宅,外高桥,行南路1150弄1-50号
